754,PlayStation VR Worlds,PSVR,London Studio,England
442,Iris and the Giant,PS4,Louis Rigaud,France
419,Grim Fandango Remastered,PS4,LucasArts,USA
344,Day Of The Tentacle Remastered,PS4,LucasArts,USA
599,Star Wars Episode I: Pod Racer,PS4,LucasArts,USA
220,The Secret of Monkey Island: Special Edition,PS3,LucasArts,USA
404,Geometry Wars 3: Dimensions Evolved,PS4,Lucid Games,England
694,while true: learn( ),PS4,Luden.io,Russia
868,Nickelodeon All Stars Brawl,PS5,Ludosity,Sweden
696,Wolfenstein: The New Order,PS4,MachineGames,Sweden
697,Wolfenstein: The Old Blood,PS4,MachineGames,Sweden
698,Wolfenstein II: The New Colossus,PS4,MachineGames,Sweden
699,Wolfenstein: Youngblood,PS4,MachineGames,Sweden
818,Dungeon Munchies,PS5,maJAJa,Taiwan
420,Harvest Moon: A Wonderful Life,PS4,Marvelous Interactive,Japan
5,Cho Aniki,PS1,Masaya,Japan
895,Shing!,PS5,Mass Creation,Poland
879,Potion Permit,PS5,MassHive Media,Indonesia
810,Cult of the Lamb,PS5,Massive Monster,Australia
644,The Sims 4,PS4,Maxis,USA
70,The Sims,PS2,Maxis,USA
71,The Sims 2,PS2,Maxis,USA
223,The Sims 3,PS3,Maxis,USA
224,The Sims 3: Pets,PS3,Maxis,USA
150,LittleBigPlanet,PS3,Media Molecule,England
151,LittleBigPlanet 2,PS3,Media Molecule,England
372,Dreams,PS4,Media Molecule,England
621,Tearaway Unfolded,PS4,Media Molecule,England
823,Fall Guys: Ultimate Knockout,PS5,Mediatonic,England
421,Hatoful Boyfriend,PS4,Mediatonic,England
721,Catch & Release,PSVR,metricminds,Germany
369,DOOM 64,PS4,Midway Games,USA
130,Final Exam,PS3,Mighty Rocket Studio,France
832,Genshin Impact,PS5,miHoYo,China
691,Volume,PS4,Mike Bithell,England
656,Thomas Was Alone,PS4,Mike Bithell,England
843,Hot Wheels Unleashed,PS5,Milestone,Italy
399,forma.8,PS4,MixedBag,Italy
401,Futuridium,PS4,MixedBag,Italy
460,LA Cops,PS4,Modern Dream,England
497,Minecraft Dungeons,PS4,Mojang Studios,Sweden
943,Minecraft,PS4,Mojang Studios,Sweden
940,Minecraft Legends,PS5,Mojang Studios,Sweden
122,F.E.A.R,PS3,Monolith Productions,USA
767,Tetris Effect: Connected,PSVR,Monstars,Japan
370,Downwell,PS4,Moppin,Japan
595,Spelunky,PS4,Mossmouth LLC,USA
287,Aven Colony,PS4,Mothership Entertainment,USA
636,The Escapists,PS4,Mouldy Toof Studios,England
939,The Survivalists: Deluxe Edition,PS4,Mouldy Toof Studios,England
