873,OlliOlli World,PS5,2022-12-28,29.99,9.89,20.10,Roll7,England
874,One Escape,PS5,2021-05-19,4.99,3.49,1.50,BUG-Studio,Russia
875,Overcooked: All You Can Eat Edition,PS5,2022-11-04,128.44,94.85,33.59,Ghost Town Games,England
876,Ovivo,PS5,2021-06-04,6.99,2.79,4.20,IzHard,Russia
877,Planet Coaster,PS5,2022-02-01,44.99,0.00,44.99,Frontier Developments,England
878,Postal 4: No Regerts,PS5,2023-03-29,44.99,0.00,44.99,Running with Scissors,USA
879,Potion Permit,PS5,2022-12-26,24.99,0.00,24.99,MassHive Media,Indonesia
880,PowerWash Simulator,PS5,2023-12-05,24.99,0.00,24.99,FuturLab,England
881,Ratchet & Clank: Rift Apart,PS5,2021-12-25,79.99,0.00,79.99,Insomniac Games,USA
882,Resident Evil 2 (2019),PS5,2022-09-27,59.99,59.99,0.00,Capcom,Japan
883,Resident Evil 3 (2020),PS5,2022-09-27,59.99,19.79,40.20,Capcom,Japan
884,Resident Evil 4 (2023),PS5,2023-09-26,69.99,39.89,30.10,Capcom,Japan
885,Resident Evil VII: Biohazard,PS5,2022-09-27,49.98,26.98,23.00,Capcom,Japan
886,Resident Evil Village,PS5,2021-10-20,69.99,39.89,30.10,Capcom,Japan
887,Returnal,PS5,2022-11-18,79.99,39.99,40.00,Housemarque,Finland
888,Rogue Company,PS5,2021-05-19,0.00,0.00,0.00,First Watch Games,USA
889,Rustler,PS5,2022-05-27,29.99,14.99,15.00,Jutsu Games,Poland
890,Sable,PS5,2023-12-05,24.99,0.00,24.99,Shedworks,England
891,Sackboy: A Big Adventure,PS5,2022-11-18,69.99,29.39,40.60,Sumo Digital,England
892,Saints Row The Third: Remastered,PS5,2021-07-06,49.98,39.98,10.00,Deep Silver Volition,USA
893,Saints Row (2022),PS5,2023-09-05,69.99,0.00,69.99,Deep Silver Volition,USA
894,Shantae and The Pirate`s Curse,PS5,2022-10-30,19.99,19.99,0.00,WayForward Technologies Inc,USA
895,Shing!,PS5,2021-07-21,19.99,4.99,15.00,Mass Creation,Poland
896,Sir Lovelot,PS5,2021-06-04,9.99,6.99,3.00,pixel.lu,Luxembourg
897,Sonic Origins,PS5,2022-09-13,44.99,0.00,44.99,SEGA,Japan
898,Spacebase Startopia,PS5,2021-07-21,49.99,29.99,20.00,Realmforge Studios,Germany
899,Spirit of the North: Enhanced Edition,PS5,2021-05-27,24.99,12.49,12.50,Infuse Studio,USA
900,Star Wars Jedi: Fallen Order,PS5,2022-02-02,49.99,17.49,32.50,Respawn Entertainment,USA
901,Stray,PS5,2022-11-24,29.99,18.99,11.00,BlueTwelve Studio,France
902,Subnautica,PS5,2021-05-18,29.99,0.00,29.99,Unknown Worlds Entertainment,USA
903,Subnautica: Below Zero,PS5,2021-09-30,29.99,19.49,10.50,Unknown Worlds Entertainment,USA
904,Sumatra: Fate of Yandi,PS5,2021-05-19,5.99,4.19,1.80,Cloak and Dagger Games,England
905,Tails of Iron,PS5,2023-04-04,24.99,0.00,24.99,Odd Bug Studios,England
906,Tchia,PS5,2023-06-03,29.99,17.49,12.50,Awaceb,France
907,Terminator: Resistance Enhanced,PS5,2021-09-16,44.99,26.99,18.00,Teyon,Poland
908,The Callisto Protocol,PS5,2023-10-03,69.99,0.00,69.99,Striking Distance Studios,USA
909,The Darkside Detective,PS5,2021-07-21,12.99,9.74,3.25,Spooky Doorway,Republic of Ireland
910,The Darkside Detective: A Fumble in the Dark,PS5,2022-10-20,12.99,12.99,0.00,Spooky Doorway,Republic of Ireland
911,The Pedestrian,PS5,2021-06-02,15.99,10.39,5.60,Skookum Arts,USA
912,The Persistence,PS5,2022-01-29,29.99,0.00,29.99,Firesprite,England
913,The Sinking City,PS5,2021-07-21,64.99,45.49,19.50,Frogwares,Ukraine
914,The Stanley Parable: Ultra Deluxe,PS5,2022-08-03,21.99,14.73,7.26,Crows Crows Crows,Germany
915,The Witcher 3: Wild Hunt,PS5,2022-12-14,74.98,24.98,50.00,CD Projekt Red,Poland
916,Tiny Tina`s Wonderlands: Chaotic Great Edition,PS5,2023-02-03,89.99,44.99,45.00,Gearbox Software,USA
917,TOEM,PS5,2022-09-07,19.99,0.00,19.99,Something We Made,Sweden
918,Tony Hawk`s Pro Skater 1 + 2 (2021),PS5,2021-05-18,54.99,38.49,16.50,Vicarious Visions,USA
919,Trek to Yomi,PS5,2023-06-06,19.99,0.00,19.99,Flying Wild Hog,Poland
920,Tunic,PS5,2023-05-04,29.99,0.00,29.99,Isometricorp Games,Canada
921,Twin Robots: Ultimate Edition,PS5,2021-05-19,7.99,5.99,2.00,Thinice Games,Spain
922,Two Point Campus,PS5,2023-08-05,29.99,14.99,15.00,Two Point Studios,England
923,Warframe: The New War,PS5,2021-05-18,0.00,0.00,0.00,Digital Extremes,Canada
924,Watch_Dogs: Legion,PS5,2021-06-02,69.99,34.99,35.00,Ubisoft Toronto,Canada
925,Wonder Boy: The Dragon`s Trap,PS5,2023-09-08,19.99,0.00,19.99,Lizardcube,France
926,Weird West: Definitive Edition,PS5,2023-10-03,39.99,0.00,39.99,WolfEye Studios,France
927,Worms Rumble,PS5,2021-05-19,14.99,9.74,5.25,Team17,England
928,Wreckfest,PS5,2021-05-18,29.99,0.00,29.99,Bugbear Entertainment,Finland
